x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1229,812,1657,1899,297,744,112,1161,978,869
900,645,1667,246,330,314,114,474,1022,929
167,620,1667,1225,617,393,104,898,295,706
166,1656,1675,1121,468,325,114,392,654,950
819,1338,1660,1154,146,-143,106,252,190,731
1076,586,1664,814,398,988,122,188,31,610
839,752,1669,1023,503,603,113,714,771,616
843,908,1671,1288,247,715,115,-102,507,753
508,-135,1668,722,729,1204,123,432,820,635
662,388,1668,903,171,497,107,400,383,1029
844,622,1665,-174,798,864,117,237,436,1021
1183,394,1673,834,350,933,103,590,604,507
980,429,1670,756,922,791,113,1107,561,899
541,702,1666,1151,475,188,123,828,381,852
733,222,1663,109,254,553,109,1121,706,952
636,298,1666,520,476,747,107,582,1081,884
688,574,1666,670,581,244,106,891,793,407
549,506,1676,358,510,885,109,982,706,729
34,589,1669,529,592,337,112,364,412,891
428,404,1669,790,431,997,115,652,195,1248
777,851,1681,831,566,-180,108,397,957,727
661,1092,1670,1096,454,394,117,-16,549,1021
427,923,1678,1366,763,431,112,687,596,1064
97,972,1670,279,492,329,103,692,619,605
319,1069,1681,968,532,474,102,606,1217,1481
137,887,1685,582,733,1287,97,435,476,675
508,1258,1673,1772,275,1305,103,184,1002,560
894,1120,1681,103,293,698,96,351,714,547
834,857,1674,452,409,774,100,449,420,584
1009,1076,1677,1037,384,421,92,691,1087,848
635,707,1686,1105,422,685,93,-201,214,1073
759,482,1678,625,631,617,86,721,623,767
870,651,1683,501,528,779,83,549,348,821
585,577,1681,902,465,1070,80,790,338,596
585,887,1675,1084,763,837,96,690,131,886
1387,1140,1675,760,400,1335,81,499,388,728
244,598,1686,550,697,-21,80,814,578,545
602,864,1676,555,504,1232,84,436,806,772
1004,283,1670,716,349,409,76,586,908,510
851,593,1674,71,318,426,87,409,475,536
529,1012,1680,134,671,1204,92,271,530,947
648,853,1673,1662,363,759,93,833,34,880
213,707,1676,1562,325,646,83,454,1079,586
891,418,1673,1280,446,223,75,834,382,1002
978,539,1674,943,711,366,74,513,1025,542
359,675,1666,611,799,815,67,538,374,817
599,255,1671,1258,489,1055,67,777,907,444
676,-85,1659,1258,536,317,58,593,512,822
410,531,1667,189,544,480,59,-235,305,634
736,244,1666,284,542,455,76,598,316,1113
970,526,1658,919,556,173,76,764,709,907
620,751,1656,1085,431,563,67,290,522,725
641,931,1666,449,730,655,66,662,434,512
727,445,1669,494,185,857,73,901,1084,542
376,1021,1670,78,4,476,59,555,212,995
377,1191,1660,1469,457,221,72,643,749,524
927,240,1658,1334,490,817,71,613,759,1204
784,666,1664,581,729,930,63,518,694,944
268,785,1655,1040,100,510,57,424,871,1003
271,370,1657,957,538,577,62,38,610,1342
1154,274,1650,1494,113,990,53,-46,564,582
581,1395,1661,1118,664,387,63,555,158,910
301,1044,1654,1129,501,768,61,1005,234,640
797,565,1655,421,782,877,58,302,830,753
872,719,1646,1140,797,728,52,455,758,749
990,713,1653,379,573,571,57,616,733,851
462,550,1656,1138,438,1081,62,202,609,933
988,79,1641,1039,442,373,52,-68,588,823
391,966,1642,878,347,719,53,761,1177,886
658,411,1633,1536,419,713,47,483,680,897
123,1147,1628,701,761,596,37,281,674,782
642,734,1637,527,278,696,38,478,737,730
336,1014,1643,870,758,631,41,453,576,767
1006,861,1626,775,437,391,44,890,986,1095
973,706,1640,785,428,70,41,651,271,525
544,-116,1631,784,355,563,47,236,691,1095
640,308,1622,1248,588,406,51,339,782,602
573,18,1627,863,687,799,43,209,325,354
507,881,1627,77,485,605,52,322,442,577
377,839,1627,454,419,598,43,591,968,726
89,615,1617,679,500,203,45,360,412,142
469,428,1624,318,372,377,37,618,866,1287
1264,808,1623,1030,161,525,55,219,684,631
1063,666,1622,1631,560,280,53,503,379,930
494,419,1615,1102,610,861,45,-207,540,695
856,709,1607,255,379,1262,43,265,958,831
270,106,1625,519,646,473,54,948,1104,913
755,729,1624,651,703,464,55,639,438,938
632,787,1607,627,398,334,51,-318,1065,947
1193,687,1598,1868,711,496,45,9,1090,736
612,675,1602,347,385,423,35,1041,641,991
71,694,1591,139,666,162,55,86,906,1082
1055,936,1589,1278,522,966,39,101,389,1431
1190,135,1592,706,500,820,39,952,783,630
747,837,1595,1302,656,605,54,648,713,922
925,588,1588,1296,307,564,50,689,452,422
272,877,1597,848,391,21,45,117,-82,865
1088,864,1591,1134,492,535,47,17,287,563
347,53,1594,733,493,553,49,722,481,1014
812,465,1597,1311,505,335,49,566,297,596
627,739,1587,533,402,425,45,802,500,416
1139,553,1579,650,386,1115,49,899,380,470
982,1089,1596,584,306,575,54,363,598,509
641,442,1586,1049,384,438,45,556,525,628
514,277,1583,718,681,984,48,187,878,1185
538,661,1577,1187,568,1137,37,-222,473,714
379,981,1594,-86,727,635,41,377,-5,960
395,397,1584,349,602,777,45,683,1044,691
398,939,1583,466,495,953,42,594,512,969
907,1465,1585,657,527,333,42,360,159,588
646,451,1580,776,537,1058,41,1491,428,726
260,184,1593,866,308,632,45,417,430,929
253,1309,1587,227,577,877,55,778,962,994
313,44,1583,827,749,320,45,1118,851,491
389,-133,1589,829,512,690,40,652,506,1020
793,904,1580,397,762,778,41,494,888,460
551,897,1573,898,465,487,43,1290,680,703
239,803,1576,1299,156,182,48,-108,754,903
62,732,1566,577,957,1023,49,-17,534,828
321,971,1558,186,624,810,58,584,105,750
-212,707,1569,79,769,1310,39,45,765,1029
702,1102,1567,1330,-64,920,47,464,1051,972
17,1353,1565,952,498,-46,48,816,553,655
632,883,1563,755,411,1052,51,778,757,1044
202,597,1553,1921,427,1247,52,897,900,653
184,919,1554,1013,570,522,49,344,1146,376
392,928,1551,700,211,457,61,483,85,767
385,1048,1548,1063,320,354,60,369,738,573
508,622,1562,653,721,882,51,307,911,682
767,936,1560,303,248,-120,53,536,584,239
481,914,1557,738,458,64,47,552,380,1084
915,1097,1549,1647,681,839,55,353,-5,716
598,569,1543,164,144,1084,56,671,140,745
775,542,1557,1006,897,1613,63,-284,273,808
755,1493,1541,1524,395,689,59,428,666,1016
870,232,1554,185,537,605,54,557,468,917
201,469,1552,1687,616,679,55,654,1459,659
198,887,1542,552,625,538,56,229,1235,585
669,519,1537,382,688,849,51,682,581,463
557,1075,1533,282,542,297,66,686,743,1003
1147,428,1551,182,929,932,59,254,411,1215
589,987,1541,1029,294,513,57,800,1116,961
575,458,1543,992,199,209,58,905,652,1152
119,973,1533,727,200,-30,63,1216,1098,880
623,437,1540,876,408,482,50,748,-127,726
956,863,1544,557,415,956,55,335,139,826
552,539,1535,771,400,318,61,53,1128,859
493,1112,1545,1193,148,583,53,421,926,809
479,1136,1530,1094,448,970,57,-10,961,603
756,802,1528,1037,316,218,60,126,889,1081
272,773,1534,1548,650,595,52,660,311,941
1243,343,1530,984,521,408,51,434,767,861
753,761,1535,467,404,664,62,434,678,220
1140,507,1529,633,757,624,71,932,29,683
630,692,1529,1229,819,489,66,849,1195,515
588,576,1531,-91,553,755,65,120,971,805
1144,917,1535,523,537,513,78,-33,1209,926
608,851,1521,810,635,892,74,393,620,962
507,947,1530,-428,522,670,61,932,578,1087
318,1224,1531,295,364,-102,72,854,690,732
1081,1019,1526,770,554,549,81,727,692,760
866,1408,1530,811,821,1057,76,791,453,858
629,1223,1523,635,585,633,88,689,407,683
-117,421,1533,1316,648,344,88,346,662,909
487,1291,1525,831,758,148,95,-141,762,986
1467,806,1522,648,588,605,94,460,1458,779
314,665,1529,597,892,1217,101,574,389,569
532,733,1536,1511,473,1227,109,117,699,747
787,678,1541,354,349,996,106,329,34,1093
226,386,1539,1339,494,437,118,768,558,833
790,194,1548,1054,522,-126,112,350,1360,792
696,1138,1552,900,473,820,118,714,1060,832
736,1006,1547,546,448,672,109,372,-264,949
1482,272,1558,1125,298,747,110,129,706,835
433,299,1567,722,425,603,115,478,528,778
437,252,1571,757,361,338,105,-84,1011,838
341,485,1577,1432,208,770,118,426,595,1169
373,1038,1563,805,567,436,125,578,267,806
1586,554,1570,828,319,662,109,513,788,920
564,689,1579,722,642,453,115,1004,-70,1075
734,934,1585,353,856,330,124,115,53,994
185,537,1572,554,641,740,110,183,919,845
333,566,1589,597,537,662,109,375,305,953
856,458,1580,719,491,1045,115,317,-66,996
482,429,1573,715,719,336,112,191,603,817
166,422,1570,1267,389,1034,107,874,326,1188
775,1174,1588,1013,522,583,119,-66,-178,816
1176,1049,1570,518,619,685,110,455,951,971
465,965,1581,652,623,996,122,357,663,835
1077,956,1581,1126,549,919,124,325,437,890
632,986,1588,660,371,349,116,798,1135,329
748,294,1586,440,198,1195,117,312,1076,626
897,1339,1590,1059,430,600,114,-252,616,1032
626,1464,1588,309,767,526,112,188,1243,779
889,729,1594,1191,507,127,116,193,561,709
454,514,1592,1052,685,590,124,643,926,537
451,667,1598,1379,736,409,107,352,737,1092
1179,395,1589,859,456,852,116,621,699,1084
1105,1117,1595,878,816,505,118,518,484,908
544,722,1581,1135,505,1202,108,909,284,608
384,921,1590,935,556,946,116,42,728,924
349,624,1589,877,274,1415,117,755,768,806
1078,1114,1581,1097,24,-87,107,552,633,1063
686,1259,1590,697,440,355,117,217,354,870
-92,458,1600,853,451,1110,110,514,780,542
718,786,1591,256,360,980,116,142,-50,453
995,816,1593,387,297,1003,120,569,307,668
553,764,1595,1178,609,820,121,979,442,832
744,794,1595,716,820,598,107,427,955,841
966,375,1600,336,353,1181,116,703,998,840
499,1024,1602,1049,556,1292,106,597,1156,582
773,1020,1598,967,643,294,117,364,1295,971
1189,824,1603,1108,426,729,107,1128,576,845
735,1124,1605,1261,805,391,117,68,559,659
917,31,1595,547,403,494,119,689,319,894
886,1215,1601,350,700,522,109,524,661,1257
77,205,1597,885,443,760,123,423,853,992
565,884,1611,933,428,796,122,623,663,573
630,178,1596,384,711,250,107,272,533,989
727,778,1606,1183,455,1091,117,377,176,371
590,862,1600,380,233,446,109,686,733,662
454,515,1612,973,466,368,126,566,966,866
677,492,1610,90,474,823,117,545,614,792
599,480,1599,434,304,1060,120,499,969,445
757,904,1609,590,330,940,117,668,1112,696
526,979,1602,1317,723,1040,112,410,692,866
816,882,1602,1281,345,-68,115,413,713,903
393,736,1602,-260,791,417,110,967,450,897
780,72,1601,494,538,619,122,994,862,851
778,562,1607,1108,962,144,111,-308,1162,1025
702,1106,1616,997,722,843,117,415,493,576
692,447,1616,569,618,625,113,689,651,694
685,942,1612,566,765,757,123,731,444,643
909,1207,1625,1232,638,1150,125,101,510,557
744,1145,1617,902,228,147,117,652,615,961
924,429,1621,979,586,214,116,388,30,618
322,728,1607,1082,668,1182,123,389,504,951
-320,772,1619,-31,607,622,117,468,496,855
1211,753,1616,541,407,573,109,305,899,532
196,727,1622,474,473,479,110,531,548,474
267,249,1623,1255,588,1157,116,-192,796,509
267,702,1624,918,515,-78,127,471,332,1016
994,894,1618,438,421,1106,107,575,679,714
788,921,1620,462,559,693,117,769,963,796
532,1014,1621,1136,537,212,120,629,362,758
589,483,1619,488,902,466,112,553,236,1135
550,1327,1624,886,688,1088,110,133,702,492
945,1106,1617,1226,717,334,123,343,922,817
911,433,1626,476,150,67,118,918,933,491
210,1341,1635,178,444,662,128,154,344,824
317,998,1621,1165,443,1233,122,562,522,1102
315,365,1629,1653,143,1197,121,435,375,1220
615,1008,1628,1096,304,999,115,790,453,1171
649,808,1638,942,574,892,118,343,391,663
241,1179,1628,1255,631,735,118,190,698,899
427,677,1644,1256,339,284,124,386,-128,778
1307,610,1647,1132,699,1063,118,156,1034,367
353,666,1657,790,423,152,116,602,830,876
777,1549,1657,803,648,711,111,375,773,693
409,1328,1653,779,311,925,122,1034,25,945
208,625,1660,1020,587,867,114,624,2,933
601,1358,1653,729,404,720,118,-249,604,675
282,146,1660,580,289,30,118,398,757,905
438,589,1670,1032,324,921,124,698,1249,1267
407,442,1662,570,51,624,121,602,556,1001
211,1127,1653,869,411,495,120,312,959,298
1051,522,1662,846,927,1004,114,164,487,765
661,840,1662,1025,527,434,121,570,222,1043
794,811,1668,350,150,865,105,213,926,691
629,589,1663,1335,706,517,114,841,464,664
659,552,1672,485,526,1195,118,1034,680,1010
271,219,1662,282,460,891,118,290,1154,1083
604,1010,1673,133,347,103,105,818,1136,897
773,1301,1673,161,521,970,106,762,991,524
148,634,1664,602,445,489,114,612,958,482
899,449,1674,80,365,690,104,756,860,881
841,1425,1674,895,439,-258,123,599,166,1236
823,855,1665,932,585,505,113,213,471,833
514,551,1655,592,495,649,114,813,933,670
134,1183,1671,955,530,638,113,304,682,856
537,452,1655,1343,677,1301,112,733,895,300
433,597,1672,308,544,568,107,1014,1369,1145
162,776,1678,486,388,980,98,786,111,764
503,804,1679,852,706,716,101,713,480,654
723,1264,1683,1460,468,585,91,26,913,659
582,579,1683,1179,546,558,102,494,221,1095
697,780,1675,1050,719,997,105,439,409,976
464,794,1680,796,385,-244,96,635,513,421
591,796,1689,186,594,516,93,484,181,786
568,773,1687,1239,501,314,86,1136,875,689
579,1356,1680,833,738,956,95,1090,934,616
865,351,1690,1811,187,757,99,318,454,749
752,170,1684,735,579,498,86,-34,1064,872
808,465,1679,1121,721,811,77,373,355,604
903,957,1674,751,688,139,77,955,489,807
630,854,1686,1051,590,441,82,1084,1019,729
651,699,1678,975,593,390,75,32,874,879
927,483,1678,538,1026,448,67,632,811,858
477,249,1685,1367,413,831,81,653,449,1101
361,717,1668,935,615,96,78,249,269,905
1276,1128,1688,679,907,199,76,545,914,768
552,1483,1678,1073,283,546,74,247,1045,652
593,593,1688,1243,416,195,74,-133,915,669
460,782,1686,835,713,533,70,440,803,1034
728,1334,1678,1897,626,482,72,375,243,719
735,1222,1684,685,450,419,74,1220,543,1101
875,1002,1675,535,153,804,69,182,296,1170
798,544,1669,635,266,574,70,736,400,674
-15,133,1666,890,651,519,60,640,974,752
231,220,1682,390,284,600,66,94,570,926
252,268,1678,1123,368,615,59,252,506,1091
567,1090,1674,858,439,999,69,624,549,637
994,281,1677,1812,625,995,65,683,570,165
398,731,1668,1466,555,524,66,89,127,989
339,906,1675,160,597,1029,63,656,738,497
513,802,1683,1246,557,895,62,655,446,781
647,591,1671,290,690,648,59,557,385,734
441,1073,1677,1113,360,708,77,794,1076,952
254,549,1673,1846,508,534,67,691,440,710
841,813,1675,522,461,986,77,1016,287,798
702,318,1671,221,229,761,63,674,1121,573
495,865,1675,1349,702,783,62,575,326,1071
926,790,1674,-20,469,753,65,413,14,918
859,681,1668,210,680,1014,76,531,879,1166
481,756,1673,801,606,300,66,130,273,691
397,-173,1665,1231,522,1379,68,725,415,915
562,871,1666,797,653,1295,67,-5,757,871
703,885,1663,608,556,567,71,351,251,670
752,1088,1671,445,368,796,57,298,784,771
316,647,1674,1367,756,244,58,520,690,632
777,795,1679,875,316,22,70,537,571,642
858,855,1671,1393,560,600,63,530,758,492
661,797,1667,860,703,766,59,285,801,715
916,818,1676,1283,323,873,60,779,1293,904
805,522,1672,78,111,589,71,-5,853,1141
714,136,1675,420,913,579,59,397,1055,903
395,483,1665,965,504,712,58,671,267,995
715,335,1658,785,241,711,65,520,637,752
-221,1156,1655,1437,509,-543,54,171,619,423
532,805,1661,1094,698,190,64,46,396,585
1232,332,1656,660,240,936,54,832,84,860
345,926,1669,931,363,711,64,423,732,591
1104,841,1672,522,652,992,58,760,739,830
478,713,1662,702,783,981,57,369,560,772
112,832,1657,1410,300,536,61,824,539,746
320,116,1658,478,880,1271,50,369,710,958
293,400,1672,1492,701,419,58,129,217,867
784,1055,1662,601,442,535,56,701,814,798
435,706,1670,687,440,987,52,442,629,863
627,535,1659,1312,372,430,54,784,760,903
363,1276,1649,1368,474,198,52,719,428,632
953,901,1653,552,695,464,45,822,672,649
1061,805,1647,324,248,1202,56,511,1150,737
-93,503,1652,1052,331,564,53,747,317,930
675,1259,1642,588,536,465,60,403,372,1091
553,1234,1651,365,433,876,58,888,247,591
759,701,1655,1542,868,311,48,427,1076,887
854,487,1645,413,328,430,51,1080,419,747
757,1096,1654,1268,1000,284,52,458,156,1051
880,443,1636,777,217,350,47,93,541,914
447,451,1637,1202,336,718,50,146,913,1326
569,606,1640,798,302,795,58,301,1079,321
483,889,1635,1381,431,477,49,437,475,758
406,541,1641,793,280,475,58,1215,753,850
387,849,1627,1451,438,986,52,318,401,1164
898,910,1626,1162,357,220,53,600,1127,517
882,634,1627,665,174,789,45,433,51,1097
198,547,1641,899,630,899,49,769,-39,902
229,432,1631,676,610,1214,48,221,672,1082
866,553,1628,1524,412,690,50,417,1000,1156
741,606,1633,1107,724,249,58,637,595,980
779,891,1636,1351,286,331,58,570,468,660
1268,1262,1621,1338,559,654,38,426,1185,1087
-56,861,1640,1167,121,155,45,465,849,531
813,843,1637,977,767,389,41,660,594,494
301,1168,1629,704,561,202,48,164,898,737
875,586,1635,997,494,867,48,335,-7,657
738,538,1635,1227,229,531,46,810,23,682
767,740,1621,614,704,507,58,615,826,1027
786,710,1628,658,708,54,48,251,770,689
1402,237,1624,370,101,1155,47,961,1239,962
687,913,1623,968,420,950,50,212,956,550
930,1351,1636,959,453,651,53,141,610,555
929,586,1635,706,527,1100,43,695,1278,949
813,1290,1633,835,331,293,57,782,357,662
607,379,1630,662,394,336,54,164,-93,1248
74,1166,1623,1130,514,-35,46,63,1046,379
326,991,1616,1161,644,992,55,315,942,637
1176,60,1628,922,421,1079,41,868,800,646
659,1030,1623,-22,520,1096,41,772,195,519
187,955,1625,624,560,852,47,353,438,645
849,811,1624,1417,651,758,48,659,734,724
-204,467,1629,-306,652,457,40,95,372,1185
862,-61,1620,482,401,723,46,558,739,1047
761,590,1620,718,555,849,50,547,1139,798
468,795,1618,876,705,444,46,346,805,414
1417,561,1614,253,759,399,50,120,504,787
640,501,1605,800,375,496,44,663,662,574
570,481,1610,783,390,550,52,998,553,932
363,1032,1612,1176,644,685,45,592,253,563
402,528,1602,380,495,155,44,303,345,926
148,146,1596,1367,582,607,44,304,537,664
580,226,1597,1492,431,618,37,839,763,851
172,917,1605,1463,617,797,40,549,890,652
732,1137,1592,964,402,160,43,643,-508,828
761,117,1610,1145,773,790,49,270,501,782
621,720,1603,783,659,-122,51,-36,767,725
811,1113,1595,943,563,703,44,389,474,799
923,817,1595,193,388,1838,44,396,669,691
714,279,1602,964,801,755,37,106,281,474
552,412,1588,974,469,670,45,643,287,648
791,512,1602,1053,310,691,45,1039,687,878
1017,697,1598,263,525,295,45,839,392,1249
824,1118,1588,561,197,1009,44,379,720,577
457,479,1588,358,971,641,38,289,925,738
-74,1321,1584,800,586,969,53,-69,653,985
474,330,1586,1063,378,952,47,683,641,405
700,331,1595,1213,658,967,47,287,720,855
357,106,1590,544,714,455,51,166,927,894
550,693,1581,903,214,796,45,699,35,416
993,876,1585,768,231,242,47,364,1062,1033
981,393,1588,1166,343,691,42,375,512,606
756,614,1572,706,499,1067,54,859,564,890
516,460,1572,874,725,348,47,122,336,609
456,733,1562,1084,766,1082,49,448,528,788
245,966,1553,927,333,663,58,375,-20,643
600,1361,1557,871,378,829,50,789,843,390
573,880,1567,1322,898,1084,50,329,830,1274
663,930,1570,734,462,379,56,870,952,636
742,1166,1561,850,527,719,49,491,586,650
70,856,1558,814,252,388,54,626,926,827
1065,1171,1564,1110,321,-56,53,820,750,371
706,566,1568,801,486,633,44,286,246,815
